# _tick,_time,frames,total_episodes,episode_wins,interactions,visited_states,mean_episode_length,mean_episode_return,episode_return_std,total_loss,pg_loss,baseline_loss,entropy_loss,state_counts,change_counts,state_counts_std,change_counts_std
10,1716215559.276991,32000,19.0,17557552.90625,0.0,2145190116,165.57894897460938,2.8368420600891113,1.045737862586975,72.9818115234375,58.64408874511719,14.427705764770508,-0.08997827023267746,1.0,1.0,0.0,0.0
11,1716215588.5014405,35200,16.0,179270439.40625,0.0,2144122919,181.75,2.4749999046325684,1.3102164268493652,3.5689868927001953,-12.14074420928955,15.806360244750977,-0.0966290533542633,1.0,1.0,0.0,0.0
12,1716215617.1201904,38400,18.0,109014566.75,0.0,2145190116,193.44444274902344,2.98888897895813,1.2782753705978394,49.60822296142578,35.1913948059082,14.54875659942627,-0.13192643225193024,1.0,1.0,0.0,0.0
13,1716215647.4739056,41600,15.0,38782100.84375,0.0,2145190116,187.20001220703125,2.9000000953674316,1.373213291168213,13.000163078308105,-6.949179649353027,20.074962615966797,-0.1256200671195984,1.0,1.0,0.0,0.0
14,1716215675.2740488,44800,20.0,5771243.59375,0.0,2145190116,186.4499969482422,3.25,1.424411416053772,31.395418167114258,13.941167831420898,17.57821273803711,-0.12396196275949478,1.0,1.0,0.0,0.0
15,1716215703.242783,48000,19.0,126486656.46875,0.0,2145190116,161.0,2.521052837371826,1.574653148651123,-8.743046760559082,-29.70939064025879,21.097990036010742,-0.13164636492729187,1.0,1.0,0.0,0.0
16,1716215734.4911306,51200,19.0,136159558.21875,0.0,2144122919,177.3157958984375,3.0999999046325684,1.598610758781433,114.84269714355469,93.83743286132812,21.1385555267334,-0.13329105079174042,1.0,1.0,0.0,0.0
17,1716215762.6464264,54400,17.0,70382270.875,0.0,2145190116,182.41175842285156,3.27647066116333,1.236694097518921,-5.725936412811279,-27.5004825592041,21.901500701904297,-0.12695471942424774,1.0,1.0,0.0,0.0
18,1716215791.2158175,57600,16.0,145329484.09375,0.0,2145190116,196.375,2.9124999046325684,1.6418994665145874,34.11370086669922,14.966324806213379,19.276016235351562,-0.12864026427268982,1.0,1.0,0.0,0.0
19,1716215817.831363,60800,17.0,-30526629.53125,0.0,2145190116,186.23529052734375,2.9823529720306396,1.3173058032989502,-4.312591075897217,-23.472904205322266,19.283872604370117,-0.12355931848287582,1.0,1.0,0.0,0.0
20,1716215847.4977055,64000,15.0,-33317370.625,0.0,2145190116,206.20001220703125,2.9666669368743896,1.3020133972167969,47.28694152832031,30.09449005126953,17.320674896240234,-0.1282220482826233,1.0,1.0,0.0,0.0
21,1716215877.0312374,67200,20.0,34626983.3125,0.0,2144122919,166.5500030517578,2.9499998092651367,1.348488688468933,-31.631736755371094,-54.24830627441406,22.738616943359375,-0.12204740196466446,1.0,1.0,0.0,0.0
22,1716215906.1810312,70400,21.0,115179980.28125,0.0,2145190116,159.38095092773438,2.9571430683135986,1.1952288150787354,38.8103141784668,22.59183692932129,16.34592056274414,-0.1274464875459671,1.0,1.0,0.0,0.0
23,1716215933.5597692,73600,19.0,97177739.9375,0.0,2145190116,171.0,3.3631577491760254,1.0457379817962646,5.657085418701172,-13.706205368041992,19.49347686767578,-0.13018600642681122,1.0,1.0,0.0,0.0
24,1716215963.193366,76800,15.0,141239430.40625,0.0,2145190116,177.2666778564453,3.2333335876464844,1.1254631280899048,34.553489685058594,22.334518432617188,12.342679023742676,-0.12370822578668594,1.0,1.0,0.0,0.0
25,1716215993.2858834,80000,20.0,103260998.0625,0.0,2145190116,181.8000030517578,3.1500000953674316,1.234376311302185,-44.38016891479492,-66.50175476074219,22.243144989013672,-0.12155967205762863,1.0,1.0,0.0,0.0
26,1716216021.3732517,83200,16.0,36317546.0625,0.0,2144122919,176.375,3.5375001430511475,1.2632633447647095,111.5429458618164,92.54913330078125,19.12476348876953,-0.13095349073410034,1.0,1.0,0.0,0.0
27,1716216049.9838755,86400,20.0,-20567597.65625,0.0,2145190116,185.75,3.049999952316284,1.1909750699996948,-53.6126823425293,-77.13090515136719,23.64118003845215,-0.12295756489038467,1.0,1.0,0.0,0.0
28,1716216080.1535027,89600,19.0,162260144.28125,0.0,2145190116,166.3157958984375,2.5736842155456543,1.3485969305038452,48.84862518310547,36.35491180419922,12.623459815979004,-0.12974679470062256,1.0,1.0,0.0,0.0
29,1716216110.988829,92800,17.0,49701814.03125,0.0,2145190116,170.41175842285156,3.335294008255005,0.9701428413391113,1.1271008253097534,-16.207361221313477,17.451168060302734,-0.1167060136795044,1.0,1.0,0.0,0.0
30,1716216141.4256985,96000,17.0,106929552.1875,0.0,2144122919,176.11764526367188,2.9235291481018066,1.1850788593292236,12.325788497924805,2.482487201690674,9.972739219665527,-0.12943817675113678,1.0,1.0,0.0,0.0
31,1716216169.9683888,99200,22.0,52547595.75,0.0,2145190116,164.4091033935547,3.0545456409454346,1.8638741970062256,100.88681030273438,81.4247817993164,19.59496307373047,-0.13293349742889404,1.0,1.0,0.0,0.0
32,1716216200.9425561,102400,17.0,130248830.78125,0.0,2145190116,187.47059631347656,3.276470899581909,1.3339462280273438,5.562597274780273,-19.928985595703125,25.617494583129883,-0.12591150403022766,1.0,1.0,0.0,0.0
33,1716216229.0990303,105600,16.0,8641427.5,0.0,2145190116,182.625,3.0374999046325684,1.3400871753692627,-26.29694938659668,-39.538429260253906,13.369894027709961,-0.12841419875621796,1.0,1.0,0.0,0.0
34,1716216259.1230574,108800,21.0,224556352.375,0.0,2145190116,176.95237731933594,3.1476194858551025,1.5961263179779053,76.6159896850586,64.272216796875,12.474555015563965,-0.13078628480434418,1.0,1.0,0.0,0.0
35,1716216287.8717918,112000,17.0,182179683.65625,0.0,2144122919,154.5294189453125,2.335294246673584,1.7510502338409424,-2.2890079021453857,-20.08449935913086,17.919282913208008,-0.12379143387079239,1.0,1.0,0.0,0.0
36,1716216317.6869903,115200,17.0,48879638.53125,0.0,2145190116,205.64706420898438,3.335294246673584,1.7510504722595215,73.75782012939453,56.49469757080078,17.392732620239258,-0.1296088993549347,1.0,1.0,0.0,0.0
37,1716216346.5286355,118400,18.0,115347129.125,0.0,2145190116,178.8333282470703,2.5999999046325684,1.382665991783142,-84.15278625488281,-102.96991729736328,18.943347930908203,-0.12621955573558807,1.0,1.0,0.0,0.0
38,1716216377.080522,121600,21.0,209879717.65625,0.0,2145190116,157.76190185546875,2.623809576034546,1.8873010873794556,94.91471099853516,74.92347717285156,20.12282943725586,-0.13159950077533722,1.0,1.0,0.0,0.0
39,1716216403.7001328,124800,17.0,166715874.96875,0.0,2145190116,173.05882263183594,3.394117593765259,1.794600009918213,-7.983338832855225,-24.11727523803711,16.258581161499023,-0.12464462220668793,1.0,1.0,0.0,0.0
40,1716216431.225596,128000,18.0,47604988.0625,0.0,2144122919,160.22222900390625,2.7666666507720947,1.3284225463867188,7.672956466674805,-3.519165277481079,11.312488555908203,-0.12036708742380142,1.0,1.0,0.0,0.0
41,1716216459.2099922,131200,19.0,60015521.75,0.0,2145190116,189.3157958984375,2.942105293273926,1.4629939794540405,44.153446197509766,29.147111892700195,15.11330795288086,-0.10697617381811142,1.0,1.0,0.0,0.0
42,1716216487.858893,134400,17.0,-79006412.09375,0.0,2145190116,186.58824157714844,2.86470627784729,1.2004902362823486,-19.413320541381836,-33.26266860961914,13.942960739135742,-0.09361313283443451,1.0,1.0,0.0,0.0
43,1716216512.8592806,137600,18.0,58923503.25,0.0,2145190116,189.61111450195312,3.3777780532836914,1.2274105548858643,49.13216781616211,36.63838195800781,12.602603912353516,-0.10881947726011276,1.0,1.0,0.0,0.0
44,1716216540.3918996,140800,17.0,93541699.0625,0.0,2145190116,163.76470947265625,2.864705801010132,1.0325584411621094,-7.146690368652344,-22.779869079589844,15.722825050354004,-0.08964620530605316,1.0,1.0,0.0,0.0
45,1716216568.1885893,144000,18.0,175490469.53125,0.0,2144122919,186.22222900390625,3.155555486679077,1.1617546081542969,32.49449920654297,22.689163208007812,9.89792537689209,-0.09258858114480972,1.0,1.0,0.0,0.0
46,1716216596.4353688,147200,18.0,65843822.15625,0.0,2145190116,161.11111450195312,2.5444445610046387,1.1991283893585205,-35.861106872558594,-56.93811798095703,21.14639663696289,-0.06938476860523224,1.0,1.0,0.0,0.0
47,1716216623.213095,150400,21.0,271704638.3125,0.0,2145190116,166.4761962890625,2.719047784805298,1.5321943759918213,20.31787872314453,11.086071014404297,9.32194709777832,-0.09013977646827698,1.0,1.0,0.0,0.0
48,1716216652.0280714,153600,21.0,30174968.25,0.0,2145190116,162.85714721679688,2.7666666507720947,1.0165300369262695,-26.235258102416992,-36.78936767578125,10.640233039855957,-0.08612320572137833,1.0,1.0,0.0,0.0
49,1716216681.8195455,156800,19.0,142656291.84375,0.0,2144122919,178.94737243652344,3.3631582260131836,0.9334589838981628,73.18513488769531,60.83079528808594,12.451041221618652,-0.09670522063970566,1.0,1.0,0.0,0.0
50,1716216710.3792346,160000,19.0,25115867.03125,0.0,2145190116,154.6842041015625,2.5736842155456543,1.4286134243011475,-15.084606170654297,-29.957767486572266,14.968162536621094,-0.09500160813331604,1.0,1.0,0.0,0.0
51,1716216735.6094809,163200,19.0,122864323.46875,0.0,2145190116,170.7894744873047,3.0473685264587402,1.2681435346603394,33.2593879699707,23.806438446044922,9.556560516357422,-0.10361222922801971,1.0,1.0,0.0,0.0
52,1716216762.7034414,166400,20.0,92306168.65625,0.0,2145190116,174.15000915527344,2.6000001430511475,1.4327011108398438,-30.051984786987305,-41.459197998046875,11.50551986694336,-0.0983058363199234,1.0,1.0,0.0,0.0
53,1716216789.677475,169600,18.0,-53661147.21875,0.0,2145190116,150.22222900390625,2.711110830307007,0.6978023648262024,3.7363662719726562,-4.256772994995117,8.094467163085938,-0.10132801532745361,1.0,1.0,0.0,0.0
54,1716216819.274155,172800,20.0,71128241.5625,0.0,2144122919,161.5500030517578,2.950000286102295,2.033276081085205,97.20576477050781,78.93424987792969,18.38518524169922,-0.11366786062717438,1.0,1.0,0.0,0.0
55,1716216847.0441248,176000,18.0,23303300.0625,0.0,2145190116,185.6666717529297,3.5444443225860596,0.9835246801376343,9.722732543945312,-4.190884590148926,14.028543472290039,-0.11492642760276794,1.0,1.0,0.0,0.0
56,1716216874.524655,179200,18.0,77848373.46875,0.0,2145190116,173.3333282470703,3.433333158493042,1.283378005027771,-31.300315856933594,-41.98009490966797,10.779147148132324,-0.09936977177858353,1.0,1.0,0.0,0.0
57,1716216904.0824676,182400,19.0,-68272464.15625,0.0,2145190116,175.1052703857422,3.3631579875946045,1.240166187286377,96.00724029541016,77.44966888427734,18.65983772277832,-0.10226438194513321,1.0,1.0,0.0,0.0
58,1716216932.765471,185600,18.0,47980124.90625,0.0,2145190116,164.8333282470703,3.266666889190674,1.0431853532791138,7.765235900878906,-0.9331933259963989,8.80249309539795,-0.10406413674354553,1.0,1.0,0.0,0.0
59,1716216958.1055794,188800,20.0,14370936.4375,0.0,2144122919,181.85000610351562,3.4000000953674316,1.657518982887268,-31.780832290649414,-46.58568572998047,14.883064270019531,-0.07821168750524521,1.0,1.0,0.0,0.0
60,1716216986.0620089,192000,19.0,54939755.21875,0.0,2145190116,152.89474487304688,2.731578826904297,0.9551339745521545,21.76648712158203,14.762672424316406,7.097607612609863,-0.09379146248102188,1.0,1.0,0.0,0.0
61,1716217013.9943175,195200,19.0,20758286.65625,0.0,2145190116,162.4736785888672,2.6789474487304688,0.9015908241271973,-22.58951187133789,-34.70620346069336,12.200233459472656,-0.08354222774505615,1.0,1.0,0.0,0.0
62,1716217041.8316395,198400,15.0,41534076.6875,0.0,2145190116,176.8000030517578,3.3000001907348633,1.3201735019683838,81.71541595458984,66.56681823730469,15.24671459197998,-0.09811311960220337,1.0,1.0,0.0,0.0
63,1716217069.0939105,201600,21.0,49863777.15625,0.0,2145190116,185.6666717529297,3.1476194858551025,0.8646499514579773,2.2537388801574707,-6.885531425476074,9.238091468811035,-0.09882121533155441,1.0,1.0,0.0,0.0
64,1716217096.0954194,204800,19.0,90389292.96875,0.0,2144122919,173.42105102539062,3.5736842155456543,1.3891816139221191,46.627532958984375,35.767311096191406,10.967988967895508,-0.10776462405920029,1.0,1.0,0.0,0.0
65,1716217124.662536,208000,19.0,3811367.34375,0.0,2145190116,167.5263214111328,3.047368288040161,1.0259785652160645,-36.846492767333984,-48.514671325683594,11.766645431518555,-0.09846750646829605,1.0,1.0,0.0,0.0
66,1716217152.6405184,211200,17.0,70417447.4375,0.0,2145190116,168.76470947265625,3.4529411792755127,1.2718678712844849,19.04990577697754,9.994189262390137,9.163063049316406,-0.10734730213880539,1.0,1.0,0.0,0.0
67,1716217178.3082638,214400,18.0,45214382.40625,0.0,2145190116,191.0,3.5444445610046387,1.3814839124679565,-0.9529534578323364,-10.520081520080566,9.67658519744873,-0.10945712774991989,1.0,1.0,0.0,0.0
68,1716217206.3899767,217600,18.0,48588264.125,0.0,2145190116,186.6666717529297,3.266666889190674,1.6890654563903809,58.783477783203125,46.28605270385742,12.614964485168457,-0.11753702908754349,1.0,1.0,0.0,0.0
69,1716217234.0452557,220800,17.0,19706682.84375,0.0,2144122919,166.2941131591797,3.452941417694092,1.3666192293167114,4.69527530670166,-8.831286430358887,13.634210586547852,-0.10764869302511215,1.0,1.0,0.0,0.0
70,1716217261.9361196,224000,17.0,152600074.96875,0.0,2145190116,181.11764526367188,3.335294485092163,1.147247552871704,19.12662696838379,11.490998268127441,7.751002788543701,-0.11537308245897293,1.0,1.0,0.0,0.0
71,1716217290.2164288,227200,20.0,41383670.9375,0.0,2145190116,174.65000915527344,3.5,1.4653905630111694,28.03927993774414,16.626630783081055,11.525832176208496,-0.11318213492631912,1.0,1.0,0.0,0.0
72,1716217317.4270067,230400,17.0,91360741.125,0.0,2145190116,183.23529052734375,3.923529624938965,1.509772539138794,9.867170333862305,0.41817381978034973,9.558332443237305,-0.10933557152748108,1.0,1.0,0.0,0.0
73,1716217346.771273,233600,20.0,56868637.75,0.0,2145190116,180.25,3.6000001430511475,1.468977928161621,-3.638280153274536,-12.737226486206055,9.203815460205078,-0.10486911237239838,1.0,1.0,0.0,0.0
74,1716217374.041327,236800,16.0,-80184167.34375,0.0,2144122919,172.8125,3.4750001430511475,1.36014723777771,29.9572811126709,19.636184692382812,10.431766510009766,-0.110669806599617,1.0,1.0,0.0,0.0
75,1716217400.4336538,240000,18.0,127600322.125,0.0,2145190116,177.94444274902344,2.8777780532836914,1.2628426551818848,-49.04533386230469,-59.26908874511719,10.33707046508789,-0.11331681162118912,1.0,1.0,0.0,0.0
76,1716217428.2065032,243200,20.0,106703358.5,0.0,2145190116,158.4499969482422,2.700000047683716,1.5008771419525146,47.825538635253906,35.747501373291016,12.189945220947266,-0.11190734058618546,1.0,1.0,0.0,0.0
77,1716217455.6951885,246400,19.0,79639266.59375,0.0,2145190116,174.84210205078125,3.41579008102417,1.416279911994934,-5.555870532989502,-15.068942070007324,9.623764038085938,-0.11069265753030777,1.0,1.0,0.0,0.0
78,1716217481.1924255,249600,19.0,175380784.0625,0.0,2145190116,161.05262756347656,3.205263137817383,0.9941349625587463,43.19242477416992,32.86329650878906,10.440914154052734,-0.11178738623857498,1.0,1.0,0.0,0.0
79,1716217505.3183348,252800,19.0,115092204.875,0.0,2144122919,169.2105255126953,3.310526132583618,1.2727463245391846,-20.245254516601562,-34.712310791015625,14.572624206542969,-0.10556753724813461,1.0,1.0,0.0,0.0
80,1716217531.758964,256000,18.0,39425329.71875,0.0,2145190116,181.7777862548828,3.155555486679077,1.1617546081542969,23.77414321899414,14.925762176513672,8.958369255065918,-0.10998927056789398,1.0,1.0,0.0,0.0
81,1716217559.321853,259200,17.0,34810394.3125,0.0,2145190116,178.2941131591797,3.217647075653076,1.1663166284561157,-20.314855575561523,-32.00249481201172,11.794092178344727,-0.1064533069729805,1.0,1.0,0.0,0.0
82,1716217586.5448203,262400,18.0,144373804.21875,0.0,2145190116,200.1666717529297,3.48888897895813,1.4199790954589844,59.24115753173828,49.42530059814453,9.929251670837402,-0.1133962944149971,1.0,1.0,0.0,0.0
83,1716217611.3266823,265600,18.0,115805358.40625,0.0,2145190116,186.22222900390625,3.48888897895813,0.9164440035820007,-37.01841735839844,-47.33434295654297,10.423630714416504,-0.10770422965288162,1.0,1.0,0.0,0.0
84,1716217639.3331563,268800,15.0,101948674.84375,0.0,2144122919,170.933349609375,3.700000524520874,1.2983508110046387,52.912742614746094,42.14070510864258,10.878511428833008,-0.10647393018007278,1.0,1.0,0.0,0.0
85,1716217665.3169396,272000,17.0,8898937.90625,0.0,2145190116,186.5294189453125,3.0411763191223145,1.0880368947982788,-17.60372543334961,-30.95709991455078,13.459074020385742,-0.10569889843463898,1.0,1.0,0.0,0.0
86,1716217692.7533064,275200,19.0,87886685.59375,0.0,2145190116,173.42105102539062,2.731578826904297,1.5351630449295044,-19.55109977722168,-26.81540298461914,7.365518569946289,-0.10121602565050125,1.0,1.0,0.0,0.0
87,1716217720.3419526,278400,21.0,-1426377.53125,0.0,2145190116,169.95237731933594,3.0047619342803955,1.0910897254943848,56.9573860168457,47.837196350097656,9.228680610656738,-0.10848851501941681,1.0,1.0,0.0,0.0
88,1716217747.3119943,281600,17.0,15842103.53125,0.0,2145190116,179.0,2.9823527336120605,1.5764816999435425,38.46455764770508,24.767473220825195,13.802712440490723,-0.1056305468082428,1.0,1.0,0.0,0.0
89,1716217774.726194,284800,18.0,169893404.9375,0.0,2144122919,172.44444274902344,3.3222224712371826,0.9428092837333679,13.964049339294434,1.43061101436615,12.635830879211426,-0.1023920401930809,1.0,1.0,0.0,0.0
90,1716217802.467756,288000,18.0,44905412.75,0.0,2145190116,183.22222900390625,3.8777780532836914,1.1659663915634155,-40.876617431640625,-53.947723388671875,13.176987648010254,-0.10588045418262482,1.0,1.0,0.0,0.0
91,1716217829.8704886,291200,20.0,147699861.84375,0.0,2145190116,177.90000915527344,3.3500003814697266,1.2085226774215698,34.53220748901367,24.398902893066406,10.244951248168945,-0.11164544522762299,1.0,1.0,0.0,0.0
92,1716217857.324062,294400,16.0,78895105.65625,0.0,2145190116,180.4375,3.1624999046325684,1.6520192623138428,-14.644103050231934,-23.854251861572266,9.32366943359375,-0.11352037638425827,1.0,1.0,0.0,0.0
93,1716217884.876911,297600,19.0,33096090.53125,0.0,2145190116,159.05262756347656,2.8368422985076904,2.578589677810669,49.75779724121094,32.30401611328125,17.56839370727539,-0.1146119013428688,1.0,1.0,0.0,0.0
94,1716217911.4353526,300800,19.0,114160557.125,0.0,2144122919,164.89474487304688,3.7842109203338623,1.2042810916900635,0.12013981491327286,-10.002386093139648,10.229406356811523,-0.10688044875860214,1.0,1.0,0.0,0.0
95,1716217939.4187534,304000,18.0,104781019.3125,0.0,2145190116,183.05555725097656,3.211111068725586,1.2313977479934692,-21.561845779418945,-28.979209899902344,7.527167320251465,-0.1098039448261261,1.0,1.0,0.0,0.0
96,1716217968.839647,307200,20.0,95346332.96875,0.0,2145190116,174.15000915527344,3.9000003337860107,1.5761381387710571,77.98074340820312,62.01080322265625,16.07718276977539,-0.10724237561225891,1.0,1.0,0.0,0.0
97,1716217997.8489056,310400,19.0,128757491.5625,0.0,2145190116,145.4736785888672,2.6789474487304688,1.7099641561508179,6.080284595489502,-3.4193761348724365,9.602079391479492,-0.10241847485303879,1.0,1.0,0.0,0.0
98,1716218025.208193,313600,19.0,97297081.9375,0.0,2145190116,191.5263214111328,2.8894736766815186,1.3156728744506836,63.93369674682617,48.27276611328125,15.775116920471191,-0.11418592929840088,1.0,1.0,0.0,0.0
99,1716218053.8377903,316800,16.0,42297293.46875,0.0,2144122919,182.875,4.287500381469727,1.3275920152664185,-3.278341054916382,-14.061708450317383,10.895895004272461,-0.11252749711275101,1.0,1.0,0.0,0.0
100,1716218085.0272853,320000,18.0,265570444.5625,0.0,2145190116,185.2777862548828,3.2666666507720947,1.9778181314468384,14.453479766845703,5.150895118713379,9.413233757019043,-0.11064917594194412,1.0,1.0,0.0,0.0
101,1716218114.5675054,323200,21.0,37883819.8125,0.0,2145190116,162.90476989746094,3.2428574562072754,1.4928404092788696,-10.746865272521973,-22.6777400970459,12.037090301513672,-0.10621585696935654,1.0,1.0,0.0,0.0
102,1716218144.2183325,326400,16.0,69064754.28125,0.0,2145190116,170.1875,3.4749999046325684,1.892969012260437,12.761445045471191,6.246833801269531,6.623291015625,-0.10867970436811447,1.0,1.0,0.0,0.0
103,1716218172.7601285,329600,21.0,156216814.03125,0.0,2145190116,173.8095245361328,3.528571844100952,1.5675278902053833,10.419803619384766,0.17958402633666992,10.342567443847656,-0.10234831273555756,1.0,1.0,0.0,0.0
104,1716218201.9730818,332800,17.0,70229150.15625,0.0,2144122919,166.11764526367188,3.5705883502960205,1.6999138593673706,-0.5931845307350159,-7.799765110015869,7.30165958404541,-0.09507901221513748,1.0,1.0,0.0,0.0
105,1716218230.8104455,336000,20.0,68550841.4375,0.0,2145190116,164.85000610351562,2.9499998092651367,0.9880872368812561,28.92912483215332,21.13653564453125,7.897784233093262,-0.10519625246524811,1.0,1.0,0.0,0.0
106,1716218257.351,339200,17.0,51227566.53125,0.0,2145190116,194.23529052734375,2.9235293865203857,1.380004644393921,-1.9048482179641724,-10.56300163269043,8.761433601379395,-0.1032802015542984,1.0,1.0,0.0,0.0
107,1716218286.0921195,342400,19.0,177173944.15625,0.0,2145190116,165.05262756347656,4.100000381469727,1.632993459701538,34.24656295776367,24.162137985229492,10.19775390625,-0.11333019286394119,1.0,1.0,0.0,0.0
108,1716218313.8021283,345600,18.0,114204767.6875,0.0,2145190116,163.38888549804688,3.5444445610046387,1.14902663230896,23.429542541503906,11.60897445678711,11.932890892028809,-0.11232304573059082,1.0,1.0,0.0,0.0
109,1716218342.726629,348800,18.0,104798517.25,0.0,2144122919,191.5,4.266666889190674,1.6179146766662598,-22.97806167602539,-32.189327239990234,9.313465118408203,-0.10220042616128922,1.0,1.0,0.0,0.0
110,1716218370.1241817,352000,19.0,67440474.25,0.0,2145190116,185.0,3.521052837371826,1.5024350881576538,38.84236526489258,30.436748504638672,8.51351547241211,-0.10789868980646133,1.0,1.0,0.0,0.0
111,1716218397.7415798,355200,18.0,191643639.25,0.0,2145190116,173.55555725097656,2.933333396911621,0.9235483407974243,-30.918277740478516,-39.264060974121094,8.454986572265625,-0.1092035323381424,1.0,1.0,0.0,0.0
112,1716218426.106285,358400,15.0,-21177578.65625,0.0,2145190116,196.2666778564453,3.833333730697632,0.7988090515136719,42.04669952392578,33.530364990234375,8.628795623779297,-0.11245961487293243,1.0,1.0,0.0,0.0
113,1716218454.4935076,361600,16.0,51198439.46875,0.0,2145190116,198.6875,3.0999999046325684,1.366260290145874,-4.029452323913574,-11.25851821899414,7.33796501159668,-0.10889922082424164,1.0,1.0,0.0,0.0
114,1716218482.290683,364800,14.0,7659298.75,0.0,2144122919,200.7857208251953,3.528571605682373,1.1578688621520996,22.045673370361328,16.27104949951172,5.878150939941406,-0.10352728515863419,1.0,1.0,0.0,0.0
115,1716218509.2896793,368000,15.0,-13666902.375,0.0,2145190116,226.20001220703125,3.766666889190674,1.718249797821045,33.1927604675293,22.13564682006836,11.15308952331543,-0.09597448259592056,1.0,1.0,0.0,0.0
116,1716218539.0770917,371200,17.0,75237217.5625,0.0,2145190116,204.47059631347656,3.9823532104492188,1.9647635221481323,-14.212689399719238,-24.753459930419922,10.646862983703613,-0.10609234124422073,1.0,1.0,0.0,0.0
117,1716218566.844698,374400,17.0,43721590.5,0.0,2145190116,181.64706420898438,3.6882355213165283,1.5024491548538208,24.367204666137695,12.986831665039062,11.492344856262207,-0.11197055876255035,1.0,1.0,0.0,0.0
118,1716218594.9045827,377600,20.0,133034201.375,0.0,2145190116,172.15000915527344,3.000000238418579,1.1652878522872925,-22.887989044189453,-33.89509582519531,11.112878799438477,-0.10577185451984406,1.0,1.0,0.0,0.0
119,1716218621.2893867,380800,17.0,71090829.96875,0.0,2145190116,190.1764678955078,3.335294485092163,1.2004903554916382,37.345359802246094,29.963964462280273,7.488182544708252,-0.10678819566965103,1.0,1.0,0.0,0.0
120,1716218648.853557,384000,18.0,-80240845.90625,0.0,2144122919,172.55555725097656,3.8222224712371826,1.4061027765274048,17.34135627746582,5.827223777770996,11.627350807189941,-0.11321736127138138,1.0,1.0,0.0,0.0
121,1716218677.9455771,387200,15.0,168955227.84375,0.0,2145190116,189.86668395996094,3.500000476837158,1.2983509302139282,-6.003674030303955,-14.730169296264648,8.840259552001953,-0.1137642040848732,1.0,1.0,0.0,0.0
122,1716218705.367132,390400,20.0,81328254.875,0.0,2145190116,172.35000610351562,3.450000047683716,1.4244115352630615,-23.699392318725586,-29.79783058166504,6.2043561935424805,-0.10591606050729752,1.0,1.0,0.0,0.0
123,1716218730.8252661,393600,16.0,71421950.03125,0.0,2145190116,187.8125,3.0374999046325684,1.2365951538085938,71.03047943115234,60.62879943847656,10.509505271911621,-0.10782889276742935,1.0,1.0,0.0,0.0
124,1716218759.458458,396800,19.0,58823331.5625,0.0,2144122919,187.36842346191406,3.731579542160034,0.9551342725753784,6.162310600280762,-4.007559299468994,10.277046203613281,-0.10717607289552689,1.0,1.0,0.0,0.0
125,1716218786.846432,400000,18.0,-98581688.96875,0.0,2145190116,179.94444274902344,3.6000001430511475,1.2004903554916382,-17.44084930419922,-26.126747131347656,8.783567428588867,-0.0976700410246849,1.0,1.0,0.0,0.0
126,1716218814.6255536,403200,16.0,33558211.625,0.0,2145190116,192.25,3.6625003814697266,1.672074794769287,33.42954635620117,25.068735122680664,8.4631986618042,-0.10238619148731232,1.0,1.0,0.0,0.0
127,1716218841.9861321,406400,16.0,63934803.5,0.0,2145190116,200.8125,3.3500001430511475,1.1832163333892822,-17.57012367248535,-27.8658390045166,10.383576393127441,-0.08786142617464066,1.0,1.0,0.0,0.0
128,1716218871.3800669,409600,17.0,68308198.28125,0.0,2145190116,188.2941131591797,3.6294119358062744,1.5458678007125854,33.99068832397461,23.700115203857422,10.383017539978027,-0.09244411438703537,1.0,1.0,0.0,0.0
129,1716218898.9824312,412800,16.0,79760209.1875,0.0,2145190116,187.8125,3.8500003814697266,1.0645815134048462,22.73494529724121,10.740470886230469,12.087345123291016,-0.09287140518426895,1.0,1.0,0.0,0.0
130,1716218927.4004304,416000,18.0,-6622375.0625,0.0,2144122919,182.0,3.8777780532836914,1.3085943460464478,-34.45960235595703,-44.27830505371094,9.918846130371094,-0.10014220327138901,1.0,1.0,0.0,0.0
131,1716218955.7709928,419200,19.0,-176536381.53125,0.0,2145190116,189.7894744873047,2.784210443496704,1.2042810916900635,-19.05134391784668,-25.435379028320312,6.489121437072754,-0.10508593916893005,1.0,1.0,0.0,0.0
132,1716218983.7531717,422400,17.0,88102189.8125,0.0,2145190116,174.76470947265625,3.276470422744751,1.5097723007202148,40.2094612121582,32.349754333496094,7.966240882873535,-0.10653486102819443,1.0,1.0,0.0,0.0
133,1716219012.6144586,425600,18.0,16639855.71875,0.0,2145190116,179.05555725097656,3.211111068725586,1.0226202011108398,-0.6074745655059814,-7.829412460327148,7.323821067810059,-0.101883165538311,1.0,1.0,0.0,0.0
134,1716219039.5658362,428800,17.0,41365155.5625,0.0,2145190116,160.05882263183594,3.452941417694092,1.4552139043807983,14.614423751831055,4.376644611358643,10.337224960327148,-0.09944543987512589,1.0,1.0,0.0,0.0
135,1716219067.152063,432000,19.0,46794127.53125,0.0,2144122919,183.4736785888672,3.205263376235962,1.3701071739196777,-13.3582124710083,-22.820796966552734,9.56103229522705,-0.09844781458377838,1.0,1.0,0.0,0.0
136,1716219095.3616061,435200,19.0,59140778.625,0.0,2145190116,169.0,3.6789474487304688,1.6437016725540161,39.86552810668945,31.040199279785156,8.93020248413086,-0.10487378388643265,1.0,1.0,0.0,0.0
